"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
"Goldman Sachs Group, Inc. (The)","7/25/2016","4:01pm",160.51,159.64,1956099,"+0.06%",+0.10
"Yahoo! Inc.","7/25/2016","4:00pm",38.32,39.20,41814378,"-2.69%",-1.06
"JP Morgan Chase & Co. Common St","7/25/2016","4:00pm",63.87,63.98,8168252,"-0.27%",-0.17
"Alphabet Inc.","7/25/2016","4:00pm",757.52,757.68,1073310,"-0.23%",-1.76
"Amazon.com, Inc.","7/25/2016","4:00pm",739.61,746.55,2679290,"-0.70%",-5.25
"Alibaba Group Holding Limited A","7/25/2016","4:00pm",83.19,84.47,13185912,"-1.54%",-1.30
"Apple Inc.","7/25/2016","4:00pm",97.34,98.20,40382921,"-1.34%",-1.32
